code_x,country,countryEn,displayAffiliation,displayName,displayNameEn,dob,draftYear,experience,firstInitial,firstName,firstNameEn,height,jerseyNo,lastName,lastNameEn,leagueId_x,playerId,position,schoolType,weight,abbr,city,cityEn,code_y,conference,displayAbbr,displayConference,division,id,isAllStarTeam,isLeagueTeam,leagueId_y,name,nameEn
frank_kaminsky,美国,United States,Wisconsin/United States,弗兰克 卡明斯基,Frank Kaminsky,733899600000,2015,3,弗兰克,弗兰克,Frank,2.13,44,卡明斯基,Kaminsky,00,1626163,前锋-中锋,College,109.8 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
enes_kanter,土耳其,Turkey,Kentucky/Turkey,伊内斯 坎特,Enes Kanter,706334400000,2011,7,伊内斯,伊内斯,Enes,2.11,00,坎特,Kanter,00,202683,中锋,College,113.4 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
luke_kennard,美国,United States,Duke/United States,卢克 肯纳德,Luke Kennard,835588800000,2017,1,卢克,卢克,Luke,1.96,5,肯纳德,Kennard,00,1628379,后卫,College,93.4 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
michael_kidd-gilchrist,美国,United States,Kentucky/United States,迈克尔 基德-基尔克里斯特,Michael Kidd-Gilchrist,749016000000,2012,6,迈克尔,迈克尔,Michael,2.01,14,基德-基尔克里斯特,Kidd-Gilchrist,00,203077,前锋,College,105.2 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
george_king,美国,United States,Colorado/United States,乔治 金,George King,758610000000,2018,0,乔治,乔治,George,1.98,8,金,King,00,1628994,前锋,College,99.8 公斤,PHX,菲尼克斯,Phoenix,suns,Western,太阳,西部,太平洋分区,1610612756,False,True,00,太阳,Suns
maxi_kleber,德国,Germany,Germany,马克西 克勒贝尔,Maxi Kleber,696661200000,2014,1,马克西,马克西,Maxi,2.11,42,克勒贝尔,Kleber,00,1628467,前锋,,108.9 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
brandon_knight,美国,United States,Kentucky/United States,布兰登 奈特,Brandon Knight,691650000000,2011,6,布兰登,布兰登,Brandon,1.90,2,奈特,Knight,00,202688,后卫,College,88.5 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
kevin_knox,美国,United States,Kentucky/United States,凯文 诺克斯,Kevin Knox,934344000000,2018,0,凯文,凯文,Kevin,2.06,20,诺克斯,Knox,00,1628995,前锋,College,97.5 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
furkan_korkmaz,土耳其,Turkey,Turkey,富尔坎 科尔克马兹,Furkan Korkmaz,869716800000,2016,1,富尔坎,富尔坎,Furkan,2.01,30,科尔克马兹,Korkmaz,00,1627788,后卫-前锋,,86.2 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
luke_kornet,美国,United States,Vanderbilt/United States,卢克 科内特,Luke Kornet,805780800000,2017,1,卢克,卢克,Luke,2.16,2,科内特,Kornet,00,1628436,前锋-中锋,College,113.4 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
kyle_korver,美国,United States,Creighton/United States,凯尔 科沃尔,Kyle Korver,353653200000,2003,15,凯尔,凯尔,Kyle,2.01,26,科沃尔,Korver,00,2594,后卫-前锋,College,96.2 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
kosta_koufos,美国,United States,Ohio State/United States,科斯塔 库佛斯,Kosta Koufos,604299600000,2008,10,科斯塔,科斯塔,Kosta,2.13,41,库佛斯,Koufos,00,201585,中锋,College,111.1 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
rodions_kurucs,拉脱维亚,Latvia,Latvia,罗季翁斯 库鲁茨,Rodions Kurucs,886654800000,2018,0,罗季翁斯,罗季翁斯,Rodions,2.06,00,库鲁茨,Kurucs,00,1629066,前锋,,95.3 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
kyle_kuzma,美国,United States,Utah/United States,凯尔 库兹玛,Kyle Kuzma,806558400000,2017,1,凯尔,凯尔,Kyle,2.06,0,库兹玛,Kuzma,00,1628398,前锋,College,99.8 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
zach_lavine,美国,United States,UCLA/United States,扎克 拉文,Zach LaVine,794811600000,2014,4,扎克,扎克,Zach,1.96,8,拉文,LaVine,00,203897,后卫,College,90.7 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
skal_labissiere,海地,Haiti,Kentucky/Haiti,斯凯尔 拉比希埃,Skal Labissiere,827125200000,2016,2,斯凯尔,斯凯尔,Skal,2.11,7,拉比希埃,Labissiere,00,1627746,前锋,College,106.6 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
jeremy_lamb,美国,United States,Connecticut/United States,杰里米 兰姆,Jeremy Lamb,707198400000,2012,6,杰里米,杰里米,Jeremy,1.96,3,兰姆,Lamb,00,203087,后卫,College,83.9 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
jake_layman,美国,United States,Maryland/United States,杰克 雷曼,Jake Layman,763016400000,2016,2,杰克,杰克,Jake,2.06,10,雷曼,Layman,00,1627774,前锋,College,97.5 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
caris_levert,美国,United States,Michigan/United States,卡里斯 勒维尔,Caris LeVert,777787200000,2016,2,卡里斯,卡里斯,Caris,2.01,22,勒维尔,LeVert,00,1627747,后卫,College,92.5 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
tj_leaf,美国,United States,California-Los Angeles/United States,TJ 利夫,TJ Leaf,862372800000,2017,1,TJ,TJ,TJ,2.08,22,利夫,Leaf,00,1628388,前锋,College,102.1 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
courtney_lee,美国,United States,Western Kentucky/United States,考特尼 李,Courtney Lee,497160000000,2008,10,考特尼,考特尼,Courtney,1.96,5,李,Lee,00,201584,后卫,College,97.5 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
damion_lee,美国,United States,Louisville/United States,达迈 李,Damion Lee,719640000000,2016,1,达迈,达迈,Damion,1.98,1,李,Lee,00,1627814,后卫,College,95.3 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
walter_lemon jr.,美国,United States,Bradley/United States,沃尔特 勒蒙二世,Walter Lemon Jr.,712123200000,2014,1,沃尔特,沃尔特,Walter,1.90,45,勒蒙二世,Lemon Jr.,00,1627215,后卫,From,81.6 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
alex_len,乌克兰,Ukraine,Maryland/Ukraine,亚历克斯 莱恩,Alex Len,740203200000,2013,5,亚历克斯,亚历克斯,Alex,2.16,25,莱恩,Len,00,203458,中锋,College,113.4 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
kawhi_leonard,美国,United States,San Diego State/United States,科怀 伦纳德,Kawhi Leonard,678168000000,2011,7,科怀,科怀,Kawhi,2.01,2,伦纳德,Leonard,00,202695,前锋,College,104.3 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
meyers_leonard,美国,United States,Illinois/United States,梅耶斯  伦纳德,Meyers Leonard,699166800000,2012,6,梅耶斯 ,梅耶斯 ,Meyers,2.16,11,伦纳德,Leonard,00,203086,前锋-中锋,College,115.7 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
jon_leuer,美国,United States,Wisconsin/United States,乔恩 洛伊尔,Jon Leuer,611121600000,2011,7,乔恩,乔恩,Jon,2.08,30,洛伊尔,Leuer,00,202720,前锋,College,103.4 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
damian_lillard,美国,United States,Weber State/United States,达米安 利拉德,Damian Lillard,648014400000,2012,6,达米安,达米安,Damian,1.90,0,利拉德,Lillard,00,203081,后卫,College,88.5 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
jeremy_lin,美国,United States,Harvard/United States,林书豪,Jeremy Lin,588312000000,2010,8,,,Jeremy,1.90,7,林书豪,Lin,00,202391,后卫,College,90.7 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
shaun_livingston,美国,United States,Peoria Central HS (IL)/United States,肖恩 利文斯顿,Shaun Livingston,495259200000,2004,13,肖恩,肖恩,Shaun,2.01,34,利文斯顿,Livingston,00,2733,后卫,High School,87.1 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
zach_lofton,美国,United States,New Mexico State/United States,扎克 Lofton,Zach Lofton,722062800000,2018,0,扎克,扎克,Zach,1.93,18,Lofton,Lofton,00,1629155,后卫,College,81.6 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
kevon_looney,美国,United States,UCLA/United States,凯文 鲁尼,Kevon Looney,823582800000,2015,3,凯文,凯文,Kevon,2.06,5,鲁尼,Looney,00,1626172,前锋,College,99.8 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
brook_lopez,美国,United States,Stanford/United States,布鲁克 洛佩兹,Brook Lopez,575874000000,2008,10,布鲁克,布鲁克,Brook,2.13,11,洛佩兹,Lopez,00,201572,中锋,College,122.5 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
robin_lopez,美国,United States,Stanford/United States,罗宾 洛佩兹,Robin Lopez,575874000000,2008,10,罗宾,罗宾,Robin,2.13,42,洛佩兹,Lopez,00,201577,中锋,College,124.7 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
kevin_love,美国,United States,UCLA/United States,凯文 乐福,Kevin Love,589608000000,2008,10,凯文,凯文,Kevin,2.08,0,乐福,Love,00,201567,前锋-中锋,College,113.9 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
kyle_lowry,美国,United States,Villanova/United States,凯尔 洛瑞,Kyle Lowry,512110800000,2006,12,凯尔,凯尔,Kyle,1.85,7,洛瑞,Lowry,00,200768,后卫,College,88.9 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
jordan_loyd,美国,United States,Indianapolis/United States,乔丹 Loyd,Jordan Loyd,743745600000,2016,0,乔丹,乔丹,Jordan,1.93,8,Loyd,Loyd,00,1628070,后卫,From,95.3 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
timothe_luwawu-cabarrot,法国,France,France,蒂莫特 鲁瓦乌-卡巴洛特,Timothe Luwawu-Cabarrot,799992000000,2016,2,蒂莫特,蒂莫特,Timothe,1.98,7,鲁瓦乌-卡巴洛特,Luwawu-Cabarrot,00,1627789,后卫-前锋,,95.3 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
tyler_lydon,美国,United States,Syracuse/United States,泰勒 莱登,Tyler Lydon,829022400000,2017,1,泰勒,泰勒,Tyler,2.08,20,莱登,Lydon,00,1628399,前锋,College,102.1 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
trey_lyles,美国,United States,Kentucky/United States,特雷 莱尔斯,Trey Lyles,815547600000,2015,3,特雷,特雷,Trey,2.08,7,莱尔斯,Lyles,00,1626168,前锋,College,106.1 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
shelvin_mack,美国,United States,Butler/United States,谢尔文 马克,Shelvin Mack,640756800000,2011,7,谢尔文,谢尔文,Shelvin,1.90,6,马克,Mack,00,202714,后卫,College,92.1 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
daryl_macon,美国,United States,Arkansas/United States,Daryl 麦考恩,Daryl Macon,817621200000,2018,0,Daryl,Daryl,Daryl,1.90,3,麦考恩,Macon,00,1629133,后卫,College,83.9 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
jp_macura,美国,United States,Xavier (Ohio)/United States,J.P. 马库拉,J.P. Macura,802324800000,2018,0,J.P.,J.P.,J.P.,1.96,55,马库拉,Macura,00,1629122,后卫,College,93.0 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
ian_mahinmi,法国,France,"Rouen, France/France",伊安 马辛米,Ian Mahinmi,531550800000,2005,11,伊安,伊安,Ian,2.11,28,马辛米,Mahinmi,00,101133,中锋,Country,118.8 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
thon_maker,南苏丹,South Sudan,South Sudan,索恩 梅克,Thon Maker,856846800000,2016,2,索恩,索恩,Thon,2.16,7,梅克,Maker,00,1627748,前锋,,100.2 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
boban_marjanovic,塞尔维亚,Serbia,Serbia,博班 马扬诺维奇,Boban Marjanovic,587620800000,2010,3,博班,博班,Boban,2.21,51,马扬诺维奇,Marjanovic,00,1626246,中锋,,131.5 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
lauri_markkanen,芬兰,Finland,Arizona/Finland,劳里 马尔卡宁,Lauri Markkanen,864273600000,2017,1,劳里,劳里,Lauri,2.13,24,马尔卡宁,Markkanen,00,1628374,前锋,College,108.9 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
jarell_martin,美国,United States,Louisiana State/United States,贾雷尔 马丁,Jarell Martin,769752000000,2015,3,贾雷尔,贾雷尔,Jarell,2.08,2,马丁,Martin,00,1626185,前锋,College,108.4 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
frank_mason,美国,United States,Kansas/United States,弗兰克 梅森,Frank Mason,765349200000,2017,1,弗兰克,弗兰克,Frank,1.80,10,梅森,Mason,00,1628412,后卫,College,86.2 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
yaten_maten,美国,United States,United States,Yante Maten,Yante Maten,839995200000,2018,0,Yante,Yante,Yante,2.03,00,Maten,Maten,00,1628999,前锋,,108.9 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
wesley_matthews,美国,United States,Marquette/United States,韦斯利 马休斯,Wesley Matthews,529646400000,2009,9,韦斯利,韦斯利,Wesley,1.96,23,马休斯,Matthews,00,202083,后卫-前锋,College,99.8 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
luc_mbah a moute,喀麦隆,Cameroon,UCLA/Cameroon,卢克 巴莫特,Luc Mbah a Moute,526622400000,2008,10,卢克,卢克,Luc,2.03,12,巴莫特,Mbah a Moute,00,201601,前锋,College,104.3 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
cj_mccollum,美国,United States,Lehigh/United States,CJ 迈克勒姆,CJ McCollum,685252800000,2013,5,CJ,CJ,CJ,1.90,3,迈克勒姆,McCollum,00,203468,后卫,College,86.2 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
t.j._mcconnell,美国,United States,Arizona/United States,T.J. 麦康奈尔,T.J. McConnell,701499600000,2015,3,T.J.,T.J.,T.J.,1.88,12,麦康奈尔,McConnell,00,204456,后卫,College,86.2 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
doug_mcdermott,美国,United States,Creighton/United States,道格 麦克德莫特,Doug McDermott,694414800000,2014,4,道格,道格,Doug,2.03,20,麦克德莫特,McDermott,00,203926,前锋,College,102.1 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
javale_mcgee,美国,United States,Nevada/United States,贾维尔 麦基,JaVale McGee,569566800000,2008,10,贾维尔,贾维尔,JaVale,2.13,7,麦基,McGee,00,201580,中锋,College,122.5 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
rodney_mcgruder,美国,United States,Kansas State/United States,罗德尼 迈克格拉德,Rodney McGruder,680760000000,2013,2,罗德尼,罗德尼,Rodney,1.93,17,迈克格拉德,McGruder,00,203585,前锋-后卫,College,90.7 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
alfonzo_mckinnie,美国,United States,Wisc.-Green Bay/United States,阿方索 麦金尼,Alfonzo McKinnie,716702400000,0,1,阿方索,阿方索,Alfonzo,2.03,28,麦金尼,McKinnie,00,1628035,前锋,From,97.5 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
ben_mclemore,美国,United States,Kansas/United States,本 麦克勒莫,Ben McLemore,729406800000,2013,5,本,本,Ben,1.96,23,麦克勒莫,McLemore,00,203463,后卫,College,91.2 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
jordan_mcrae,美国,United States,Tennessee/United States,乔丹 麦克雷,Jordan McRae,670136400000,2014,2,乔丹,乔丹,Jordan,1.96,52,麦克雷,McRae,00,203895,后卫,College,81.2 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
jodie_meeks,美国,United States,Kentucky/United States,朱迪 米克斯,Jodie Meeks,556516800000,2009,9,朱迪,朱迪,Jodie,1.93,20,米克斯,Meeks,00,201975,后卫,College,95.3 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
salah_mejri,突尼斯,Tunisia,Tunisia,萨拉 梅杰里,Salah Mejri,519192000000,2008,3,萨拉,萨拉,Salah,2.18,50,梅杰里,Mejri,00,1626257,中锋,,106.6 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
deanthony_melton,美国,United States,Southern California/United States,德安东尼 梅尔顿,De'Anthony Melton,896328000000,2018,0,德安东尼,德安东尼,De'Anthony,1.93,14,梅尔顿,Melton,00,1629001,后卫,College,90.7 公斤,PHX,菲尼克斯,Phoenix,suns,Western,太阳,西部,太平洋分区,1610612756,False,True,00,太阳,Suns
chimezie_metu,美国,United States,Southern California/United States,奇梅齐耶 梅图,Chimezie Metu,859006800000,2018,0,奇梅齐耶,奇梅齐耶,Chimezie,2.08,7,梅图,Metu,00,1629002,前锋,College,102.1 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
khris_middleton,美国,United States,Texas A&M/United States,克里斯 米德尔顿,Khris Middleton,681969600000,2012,6,克里斯,克里斯,Khris,2.03,22,米德尔顿,Middleton,00,203114,前锋,College,100.7 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
cj_miles,美国,United States,Skyline HS (TX)/United States,CJ 迈尔斯,CJ Miles,543042000000,2005,13,CJ,CJ,CJ,1.98,0,迈尔斯,Miles,00,101139,前锋-后卫,High School,99.8 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
darius_miller,美国,United States,Kentucky/United States,达柳斯 米勒,Darius Miller,637995600000,2012,4,达柳斯,达柳斯,Darius,2.03,21,米勒,Miller,00,203121,前锋,College,102.1 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
patty_mills,澳洲,Australia,Saint Mary's (CA)/Australia,帕蒂 米尔斯,Patty Mills,587275200000,2009,9,帕蒂,帕蒂,Patty,1.83,8,米尔斯,Mills,00,201988,后卫,College,81.6 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
paul_millsap,美国,United States,Louisiana Tech/United States,保罗 米尔萨普,Paul Millsap,476859600000,2006,12,保罗,保罗,Paul,2.03,4,米尔萨普,Millsap,00,200794,前锋,College,111.6 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
shake_milton,美国,United States,Southern Methodist/United States,谢克 弥尔顿,Shake Milton,843710400000,2018,0,谢克,谢克,Shake,1.98,18,弥尔顿,Milton,00,1629003,后卫,College,93.9 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
nikola_mirotic,黑山,Montenegro,Montenegro,尼克拉 米罗蒂奇,Nikola Mirotic,666248400000,2011,4,尼克拉,尼克拉,Nikola,2.08,3,米罗蒂奇,Mirotic,00,202703,前锋,None,113.4 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
donovan_mitchell,美国,United States,Louisville/United States,多诺万 米切尔,Donovan Mitchell,842068800000,2017,1,多诺万,多诺万,Donovan,1.90,45,米切尔,Mitchell,00,1628378,后卫,College,97.5 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
naz_mitrou-long,加拿大,Canada,Iowa State/Canada,纳兹 米特鲁-朗,Naz Mitrou-Long,744350400000,2017,1,纳兹,纳兹,Naz,1.93,30,米特鲁-朗,Mitrou-Long,00,1628513,后卫,College,98.9 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
malik_monk,美国,United States,Kentucky/United States,马利克 蒙克,Malik Monk,886568400000,2017,1,马利克,马利克,Malik,1.90,1,蒙克,Monk,00,1628370,后卫,College,90.7 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
greg_monroe,美国,United States,Georgetown/United States,格雷格 门罗,Greg Monroe,644472000000,2010,8,格雷格,格雷格,Greg,2.11,15,门罗,Monroe,00,202328,中锋,College,120.2 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
ben_moore,美国,United States,Southern Methodist/United States,本 摩尔,Ben Moore,800337600000,2017,1,本,本,Ben,2.03,26,摩尔,Moore,00,1628500,前锋,College,99.8 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
e'twaun_moore,美国,United States,Purdue/United States,伊托万 摩尔,E'Twaun Moore,604386000000,2011,7,伊托万,伊托万,E'Twaun,1.93,55,摩尔,Moore,00,202734,后卫,College,86.6 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
jaylen_morris,美国,United States,Molloy/United States,杰伦 莫里斯,Jaylen Morris,811483200000,2017,1,杰伦,杰伦,Jaylen,1.96,30,莫里斯,Morris,00,1628537,后卫,College,83.9 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
marcus_morris,美国,United States,Kansas/United States,马库斯 莫里斯,Marcus Morris,620712000000,2011,7,马库斯,马库斯,Marcus,2.06,13,莫里斯,Morris,00,202694,前锋,College,106.6 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
markieff_morris,美国,United States,Kansas/United States,马基夫 莫里斯,Markieff Morris,620712000000,2011,7,马基夫,马基夫,Markieff,2.08,5,莫里斯,Morris,00,202693,前锋,College,111.1 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
monte_morris,美国,United States,Iowa State/United States,蒙塔 莫里斯,Monte Morris,804225600000,2017,1,蒙塔,蒙塔,Monte,1.90,11,莫里斯,Morris,00,1628420,后卫,College,79.4 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
johnathan_motley,美国,United States,Baylor/United States,乔纳森 蒙特利,Johnathan Motley,799560000000,2017,1,乔纳森,乔纳森,Johnathan,2.08,15,蒙特利,Motley,00,1628405,前锋,College,104.3 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
timofey_mozgov,俄罗斯,Russia,"St. Petersburg, Russia/Russia",提莫菲 莫兹戈夫,Timofey Mozgov,521870400000,2008,8,提莫菲,提莫菲,Timofey,2.16,21,莫兹戈夫,Mozgov,00,202389,中锋,Country,124.7 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
emmanuel_mudiay,刚果民主共和国,Democratic Republic of the Congo,Democratic Republic of the Congo,伊曼纽尔 穆迪埃,Emmanuel Mudiay,826002000000,2015,3,伊曼纽尔,伊曼纽尔,Emmanuel,1.96,1,穆迪埃,Mudiay,00,1626144,后卫,,90.7 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
dejounte_murray,美国,United States,Washington/United States,德永特 穆雷,Dejounte Murray,843105600000,2016,2,德永特,德永特,Dejounte,1.96,5,穆雷,Murray,00,1627749,后卫,College,77.1 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
